zonal_ID,weather_station,county,DP01,DP10,DSND,DSNW,DX32,PRCP,SNOW,TAVG,TMAX,TMIN,max_prcp,max_snow,year,month,dummy_winter,dummy_winter_2,crashes,inj.fat,PDO,orig_ID,segment_length,curve,speed,jurisdiction,left_shoulder_width,right_shoulder_width,paved_shoulder,num_lanes,rumble_install_year,FAADT,town,element_ID,maint_region,ANNUAL_ADT,monthly_AADT,ln_AADT,ln_seg
6,Sagadahoc,Sagadahoc,20,15,5,1,1,6.06,4.2,41.3,51.3,31.2,1.34,3,2019,4,0,0,0,0,0,3967449,0.076,0,70,State hwy,4,10,14,2,1900,14560,Topsham,115157,Southern,14560,14181,9.559658,-2.577022
6,Sagadahoc,Sagadahoc,13,8,3,0,3,4.12,0.8,33.7,42.6,24.7,0.85,0.5,2019,11,1,0,0,0,0,3967449,0.076,0,70,State hwy,4,10,14,2,1900,14560,Topsham,115157,Southern,14560,14778,9.600895,-2.577022
6,Sagadahoc,Sagadahoc,14,9,17,6,15,6.62,24.7,26.1,35.8,16.5,1.6,10,2019,12,0,1,0,0,0,3967449,0.076,0,70,State hwy,4,10,14,2,1900,14560,Topsham,115157,Southern,14560,13796,9.532134,-2.577022
6,Sagadahoc,Sagadahoc,14,12,30,6,18,6.13,21.2,20.4,30.1,10.7,1.3,5,2019,1,0,0,0,0,0,3967449,0.151,1,70,State hwy,4,10,14,2,1900,14560,Topsham,115158,Southern,14560,12260,9.414097,-1.890475
6,Sagadahoc,Sagadahoc,12,9,28,3,13,3.47,12.8,21.4,32.5,10.3,1.22,9,2019,2,0,0,0,0,0,3967449,0.151,1,70,State hwy,4,10,14,2,1900,14560,Topsham,115158,Southern,14560,11502,9.350276,-1.890475
6,Sagadahoc,Sagadahoc,9,7,21,5,6,2.71,13.5,27.6,39.1,16,0.82,5,2019,3,0,0,1,0,1,3967449,0.151,1,70,State hwy,4,10,14,2,1900,14560,Topsham,115158,Southern,14560,12522,9.435242,-1.890475
6,Sagadahoc,Sagadahoc,20,15,5,1,1,6.06,4.2,41.3,51.3,31.2,1.34,3,2019,4,0,0,0,0,0,3967449,0.151,1,70,State hwy,4,10,14,2,1900,14560,Topsham,115158,Southern,14560,14181,9.559658,-1.890475
6,Sagadahoc,Sagadahoc,13,8,3,0,3,4.12,0.8,33.7,42.6,24.7,0.85,0.5,2019,11,1,0,0,0,0,3967449,0.151,1,70,State hwy,4,10,14,2,1900,14560,Topsham,115158,Southern,14560,14778,9.600895,-1.890475
6,Sagadahoc,Sagadahoc,14,9,17,6,15,6.62,24.7,26.1,35.8,16.5,1.6,10,2019,12,0,1,0,0,0,3967449,0.151,1,70,State hwy,4,10,14,2,1900,14560,Topsham,115158,Southern,14560,13796,9.532134,-1.890475
6,Sagadahoc,Sagadahoc,14,12,30,6,18,6.13,21.2,20.4,30.1,10.7,1.3,5,2019,1,0,0,0,0,0,3967451,0.182,1,70,State hwy,10,4,14,2,1900,14750,Topsham,115159,Southern,14750,12538,9.436519,-1.703749
6,Sagadahoc,Sagadahoc,12,9,28,3,13,3.47,12.8,21.4,32.5,10.3,1.22,9,2019,2,0,0,0,0,0,3967451,0.182,1,70,State hwy,10,4,14,2,1900,14750,Topsham,115159,Southern,14750,11763,9.372714,-1.703749
6,Sagadahoc,Sagadahoc,9,7,21,5,6,2.71,13.5,27.6,39.1,16,0.82,5,2019,3,0,0,0,0,0,3967451,0.182,1,70,State hwy,10,4,14,2,1900,14750,Topsham,115159,Southern,14750,12759,9.453992,-1.703749
6,Sagadahoc,Sagadahoc,20,15,5,1,1,6.06,4.2,41.3,51.3,31.2,1.34,3,2019,4,0,0,0,0,0,3967451,0.182,1,70,State hwy,10,4,14,2,1900,14750,Topsham,115159,Southern,14750,14190,9.560293,-1.703749
6,Sagadahoc,Sagadahoc,13,8,3,0,3,4.12,0.8,33.7,42.6,24.7,0.85,0.5,2019,11,1,0,0,0,0,3967451,0.182,1,70,State hwy,10,4,14,2,1900,14750,Topsham,115159,Southern,14750,15045,9.618801,-1.703749
6,Sagadahoc,Sagadahoc,14,9,17,6,15,6.62,24.7,26.1,35.8,16.5,1.6,10,2019,12,0,1,0,0,0,3967451,0.182,1,70,State hwy,10,4,14,2,1900,14750,Topsham,115159,Southern,14750,14234,9.563389,-1.703749
6,Sagadahoc,Sagadahoc,14,12,30,6,18,6.13,21.2,20.4,30.1,10.7,1.3,5,2019,1,0,0,0,0,0,3967451,0.07,0,70,State hwy,10,4,14,2,1900,14750,Topsham,115160,Southern,14750,12538,9.436519,-2.65926
6,Sagadahoc,Sagadahoc,12,9,28,3,13,3.47,12.8,21.4,32.5,10.3,1.22,9,2019,2,0,0,0,0,0,3967451,0.07,0,70,State hwy,10,4,14,2,1900,14750,Topsham,115160,Southern,14750,11763,9.372714,-2.65926
6,Sagadahoc,Sagadahoc,9,7,21,5,6,2.71,13.5,27.6,39.1,16,0.82,5,2019,3,0,0,0,0,0,3967451,0.07,0,70,State hwy,10,4,14,2,1900,14750,Topsham,115160,Southern,14750,12759,9.453992,-2.65926
6,Sagadahoc,Sagadahoc,20,15,5,1,1,6.06,4.2,41.3,51.3,31.2,1.34,3,2019,4,0,0,0,0,0,3967451,0.07,0,70,State hwy,10,4,14,2,1900,14750,Topsham,115160,Southern,14750,14190,9.560293,-2.65926
6,Sagadahoc,Sagadahoc,13,8,3,0,3,4.12,0.8,33.7,42.6,24.7,0.85,0.5,2019,11,1,0,0,0,0,3967451,0.07,0,70,State hwy,10,4,14,2,1900,14750,Topsham,115160,Southern,14750,15045,9.618801,-2.65926
6,Sagadahoc,Sagadahoc,14,9,17,6,15,6.62,24.7,26.1,35.8,16.5,1.6,10,2019,12,0,1,0,0,0,3967451,0.07,0,70,State hwy,10,4,14,2,1900,14750,Topsham,115160,Southern,14750,14234,9.563389,-2.65926
6,Sagadahoc,Sagadahoc,14,12,30,6,18,6.13,21.2,20.4,30.1,10.7,1.3,5,2019,1,0,0,0,0,0,3967451,0.304,1,70,State hwy,10,4,14,2,1900,14750,Topsham,115161,Southern,14750,12538,9.436519,-1.190728
6,Sagadahoc,Sagadahoc,12,9,28,3,13,3.47,12.8,21.4,32.5,10.3,1.22,9,2019,2,0,0,0,0,0,3967451,0.304,1,70,State hwy,10,4,14,2,1900,14750,Topsham,115161,Southern,14750,11763,9.372714,-1.190728
6,Sagadahoc,Sagadahoc,9,7,21,5,6,2.71,13.5,27.6,39.1,16,0.82,5,2019,3,0,0,0,0,0,3967451,0.304,1,70,State hwy,10,4,14,2,1900,14750,Topsham,115161,Southern,14750,12759,9.453992,-1.190728
6,Sagadahoc,Sagadahoc,20,15,5,1,1,6.06,4.2,41.3,51.3,31.2,1.34,3,2019,4,0,0,0,0,0,3967451,0.304,1,70,State hwy,10,4,14,2,1900,14750,Topsham,115161,Southern,14750,14190,9.560293,-1.190728
6,Sagadahoc,Sagadahoc,13,8,3,0,3,4.12,0.8,33.7,42.6,24.7,0.85,0.5,2019,11,1,0,0,0,0,3967451,0.304,1,70,State hwy,10,4,14,2,1900,14750,Topsham,115161,Southern,14750,15045,9.618801,-1.190728
6,Sagadahoc,Sagadahoc,14,9,17,6,15,6.62,24.7,26.1,35.8,16.5,1.6,10,2019,12,0,1,0,0,0,3967451,0.304,1,70,State hwy,10,4,14,2,1900,14750,Topsham,115161,Southern,14750,14234,9.563389,-1.190728
6,Sagadahoc,Sagadahoc,14,12,30,6,18,6.13,21.2,20.4,30.1,10.7,1.3,5,2019,1,0,0,0,0,0,3967451,0.144,0,70,State hwy,10,4,14,2,1900,14750,Topsham,115162,Southern,14750,12538,9.436519,-1.937942
6,Sagadahoc,Sagadahoc,12,9,28,3,13,3.47,12.8,21.4,32.5,10.3,1.22,9,2019,2,0,0,0,0,0,3967451,0.144,0,70,State hwy,10,4,14,2,1900,14750,Topsham,115162,Southern,14750,11763,9.372714,-1.937942
6,Sagadahoc,Sagadahoc,9,7,21,5,6,2.71,13.5,27.6,39.1,16,0.82,5,2019,3,0,0,0,0,0,3967451,0.144,0,70,State hwy,10,4,14,2,1900,14750,Topsham,115162,Southern,14750,12759,9.453992,-1.937942
6,Sagadahoc,Sagadahoc,20,15,5,1,1,6.06,4.2,41.3,51.3,31.2,1.34,3,2019,4,0,0,0,0,0,3967451,0.144,0,70,State hwy,10,4,14,2,1900,14750,Topsham,115162,Southern,14750,14190,9.560293,-1.937942
6,Sagadahoc,Sagadahoc,13,8,3,0,3,4.12,0.8,33.7,42.6,24.7,0.85,0.5,2019,11,1,0,0,0,0,3967451,0.144,0,70,State hwy,10,4,14,2,1900,14750,Topsham,115162,Southern,14750,15045,9.618801,-1.937942
6,Sagadahoc,Sagadahoc,14,9,17,6,15,6.62,24.7,26.1,35.8,16.5,1.6,10,2019,12,0,1,0,0,0,3967451,0.144,0,70,State hwy,10,4,14,2,1900,14750,Topsham,115162,Southern,14750,14234,9.563389,-1.937942
6,Sagadahoc,Sagadahoc,14,12,30,6,18,6.13,21.2,20.4,30.1,10.7,1.3,5,2019,1,0,0,0,0,0,3967468,0.12,0,65,State hwy,4,10,14,2,1900,14560,Topsham,115163,Southern,14560,12260,9.414097,-2.120264
6,Sagadahoc,Sagadahoc,12,9,28,3,13,3.47,12.8,21.4,32.5,10.3,1.22,9,2019,2,0,0,0,0,0,3967468,0.12,0,65,State hwy,4,10,14,2,1900,14560,Topsham,115163,Southern,14560,11502,9.350276,-2.120264
6,Sagadahoc,Sagadahoc,9,7,21,5,6,2.71,13.5,27.6,39.1,16,0.82,5,2019,3,0,0,0,0,0,3967468,0.12,0,65,State hwy,4,10,14,2,1900,14560,Topsham,115163,Southern,14560,12522,9.435242,-2.120264
6,Sagadahoc,Sagadahoc,20,15,5,1,1,6.06,4.2,41.3,51.3,31.2,1.34,3,2019,4,0,0,0,0,0,3967468,0.12,0,65,State hwy,4,10,14,2,1900,14560,Topsham,115163,Southern,14560,14181,9.559658,-2.120264
6,Sagadahoc,Sagadahoc,13,8,3,0,3,4.12,0.8,33.7,42.6,24.7,0.85,0.5,2019,11,1,0,0,0,0,3967468,0.12,0,65,State hwy,4,10,14,2,1900,14560,Topsham,115163,Southern,14560,14778,9.600895,-2.120264
6,Sagadahoc,Sagadahoc,14,9,17,6,15,6.62,24.7,26.1,35.8,16.5,1.6,10,2019,12,0,1,0,0,0,3967468,0.12,0,65,State hwy,4,10,14,2,1900,14560,Topsham,115163,Southern,14560,13796,9.532134,-2.120264
6,Sagadahoc,Sagadahoc,14,12,30,6,18,6.13,21.2,20.4,30.1,10.7,1.3,5,2019,1,0,0,0,0,0,3967468,0.39,0,70,State hwy,4,10,14,2,1900,14560,Topsham,115165,Southern,14560,12260,9.414097,-0.9416085
6,Sagadahoc,Sagadahoc,12,9,28,3,13,3.47,12.8,21.4,32.5,10.3,1.22,9,2019,2,0,0,0,0,0,3967468,0.39,0,70,State hwy,4,10,14,2,1900,14560,Topsham,115165,Southern,14560,11502,9.350276,-0.9416085
6,Sagadahoc,Sagadahoc,9,7,21,5,6,2.71,13.5,27.6,39.1,16,0.82,5,2019,3,0,0,0,0,0,3967468,0.39,0,70,State hwy,4,10,14,2,1900,14560,Topsham,115165,Southern,14560,12522,9.435242,-0.9416085
6,Sagadahoc,Sagadahoc,20,15,5,1,1,6.06,4.2,41.3,51.3,31.2,1.34,3,2019,4,0,0,0,0,0,3967468,0.39,0,70,State hwy,4,10,14,2,1900,14560,Topsham,115165,Southern,14560,14181,9.559658,-0.9416085
6,Sagadahoc,Sagadahoc,13,8,3,0,3,4.12,0.8,33.7,42.6,24.7,0.85,0.5,2019,11,1,0,0,0,0,3967468,0.39,0,70,State hwy,4,10,14,2,1900,14560,Topsham,115165,Southern,14560,14778,9.600895,-0.9416085
6,Sagadahoc,Sagadahoc,14,9,17,6,15,6.62,24.7,26.1,35.8,16.5,1.6,10,2019,12,0,1,0,0,0,3967468,0.39,0,70,State hwy,4,10,14,2,1900,14560,Topsham,115165,Southern,14560,13796,9.532134,-0.9416085
6,Sagadahoc,Sagadahoc,14,12,30,6,18,6.13,21.2,20.4,30.1,10.7,1.3,5,2019,1,0,0,0,0,0,3967469,0.14,0,70,State hwy,4,10,14,2,1900,14560,Topsham,115170,Southern,14560,12260,9.414097,-1.966113
6,Sagadahoc,Sagadahoc,12,9,28,3,13,3.47,12.8,21.4,32.5,10.3,1.22,9,2019,2,0,0,0,0,0,3967469,0.14,0,70,State hwy,4,10,14,2,1900,14560,Topsham,115170,Southern,14560,11502,9.350276,-1.966113
6,Sagadahoc,Sagadahoc,9,7,21,5,6,2.71,13.5,27.6,39.1,16,0.82,5,2019,3,0,0,0,0,0,3967469,0.14,0,70,State hwy,4,10,14,2,1900,14560,Topsham,115170,Southern,14560,12522,9.435242,-1.966113
6,Sagadahoc,Sagadahoc,20,15,5,1,1,6.06,4.2,41.3,51.3,31.2,1.34,3,2019,4,0,0,0,0,0,3967469,0.14,0,70,State hwy,4,10,14,2,1900,14560,Topsham,115170,Southern,14560,14181,9.559658,-1.966113
6,Sagadahoc,Sagadahoc,13,8,3,0,3,4.12,0.8,33.7,42.6,24.7,0.85,0.5,2019,11,1,0,0,0,0,3967469,0.14,0,70,State hwy,4,10,14,2,1900,14560,Topsham,115170,Southern,14560,14778,9.600895,-1.966113
6,Sagadahoc,Sagadahoc,14,9,17,6,15,6.62,24.7,26.1,35.8,16.5,1.6,10,2019,12,0,1,0,0,0,3967469,0.14,0,70,State hwy,4,10,14,2,1900,14560,Topsham,115170,Southern,14560,13796,9.532134,-1.966113
6,Sagadahoc,Sagadahoc,14,12,30,6,18,6.13,21.2,20.4,30.1,10.7,1.3,5,2019,1,0,0,0,0,0,3967470,0.57,0,70,State hwy,10,4,14,2,1900,14750,Topsham,115171,Southern,14750,12538,9.436519,-0.5621189
6,Sagadahoc,Sagadahoc,12,9,28,3,13,3.47,12.8,21.4,32.5,10.3,1.22,9,2019,2,0,0,0,0,0,3967470,0.57,0,70,State hwy,10,4,14,2,1900,14750,Topsham,115171,Southern,14750,11763,9.372714,-0.5621189
6,Sagadahoc,Sagadahoc,9,7,21,5,6,2.71,13.5,27.6,39.1,16,0.82,5,2019,3,0,0,0,0,0,3967470,0.57,0,70,State hwy,10,4,14,2,1900,14750,Topsham,115171,Southern,14750,12759,9.453992,-0.5621189
6,Sagadahoc,Sagadahoc,20,15,5,1,1,6.06,4.2,41.3,51.3,31.2,1.34,3,2019,4,0,0,0,0,0,3967470,0.57,0,70,State hwy,10,4,14,2,1900,14750,Topsham,115171,Southern,14750,14190,9.560293,-0.5621189
6,Sagadahoc,Sagadahoc,13,8,3,0,3,4.12,0.8,33.7,42.6,24.7,0.85,0.5,2019,11,1,0,1,0,1,3967470,0.57,0,70,State hwy,10,4,14,2,1900,14750,Topsham,115171,Southern,14750,15045,9.618801,-0.5621189
6,Sagadahoc,Sagadahoc,14,9,17,6,15,6.62,24.7,26.1,35.8,16.5,1.6,10,2019,12,0,1,0,0,0,3967470,0.57,0,70,State hwy,10,4,14,2,1900,14750,Topsham,115171,Southern,14750,14234,9.563389,-0.5621189
6,Sagadahoc,Sagadahoc,14,12,30,6,18,6.13,21.2,20.4,30.1,10.7,1.3,5,2019,1,0,0,0,0,0,4033579,0.33,0,70,State hwy,10,4,14,2,1900,13220,Richmond,116098,Mid-Coast,13220,11237,9.326967,-1.108663
6,Sagadahoc,Sagadahoc,12,9,28,3,13,3.47,12.8,21.4,32.5,10.3,1.22,9,2019,2,0,0,0,0,0,4033579,0.33,0,70,State hwy,10,4,14,2,1900,13220,Richmond,116098,Mid-Coast,13220,10543,9.263217,-1.108663
6,Sagadahoc,Sagadahoc,9,7,21,5,6,2.71,13.5,27.6,39.1,16,0.82,5,2019,3,0,0,0,0,0,4033579,0.33,0,70,State hwy,10,4,14,2,1900,13220,Richmond,116098,Mid-Coast,13220,11435,9.344434,-1.108663
6,Sagadahoc,Sagadahoc,20,15,5,1,1,6.06,4.2,41.3,51.3,31.2,1.34,3,2019,4,0,0,0,0,0,4033579,0.33,0,70,State hwy,10,4,14,2,1900,13220,Richmond,116098,Mid-Coast,13220,12718,9.450774,-1.108663
6,Sagadahoc,Sagadahoc,13,8,3,0,3,4.12,0.8,33.7,42.6,24.7,0.85,0.5,2019,11,1,0,0,0,0,4033579,0.33,0,70,State hwy,10,4,14,2,1900,13220,Richmond,116098,Mid-Coast,13220,13484,9.509259,-1.108663
6,Sagadahoc,Sagadahoc,14,9,17,6,15,6.62,24.7,26.1,35.8,16.5,1.6,10,2019,12,0,1,0,0,0,4033579,0.33,0,70,State hwy,10,4,14,2,1900,13220,Richmond,116098,Mid-Coast,13220,12757,9.453835,-1.108663
6,Sagadahoc,Sagadahoc,14,12,30,6,18,6.13,21.2,20.4,30.1,10.7,1.3,5,2019,1,0,0,0,0,0,4033580,2.15,0,70,State hwy,10,4,14,2,1900,13220,Richmond,116099,Mid-Coast,13220,11237,9.326967,0.7654678
6,Sagadahoc,Sagadahoc,12,9,28,3,13,3.47,12.8,21.4,32.5,10.3,1.22,9,2019,2,0,0,0,0,0,4033580,2.15,0,70,State hwy,10,4,14,2,1900,13220,Richmond,116099,Mid-Coast,13220,10543,9.263217,0.7654678
6,Sagadahoc,Sagadahoc,9,7,21,5,6,2.71,13.5,27.6,39.1,16,0.82,5,2019,3,0,0,0,0,0,4033580,2.15,0,70,State hwy,10,4,14,2,1900,13220,Richmond,116099,Mid-Coast,13220,11435,9.344434,0.7654678
6,Sagadahoc,Sagadahoc,20,15,5,1,1,6.06,4.2,41.3,51.3,31.2,1.34,3,2019,4,0,0,0,0,0,4033580,2.15,0,70,State hwy,10,4,14,2,1900,13220,Richmond,116099,Mid-Coast,13220,12718,9.450774,0.7654678
6,Sagadahoc,Sagadahoc,13,8,3,0,3,4.12,0.8,33.7,42.6,24.7,0.85,0.5,2019,11,1,0,0,0,0,4033580,2.15,0,70,State hwy,10,4,14,2,1900,13220,Richmond,116099,Mid-Coast,13220,13484,9.509259,0.7654678
6,Sagadahoc,Sagadahoc,14,9,17,6,15,6.62,24.7,26.1,35.8,16.5,1.6,10,2019,12,0,1,0,0,0,4033580,2.15,0,70,State hwy,10,4,14,2,1900,13220,Richmond,116099,Mid-Coast,13220,12757,9.453835,0.7654678
6,Sagadahoc,Sagadahoc,14,12,30,6,18,6.13,21.2,20.4,30.1,10.7,1.3,5,2019,1,0,0,0,0,0,4033581,0.024,0,70,State hwy,10,4,14,2,1900,14750,Bowdoinham,116110,Mid-Coast,14750,12538,9.436519,-3.729701
6,Sagadahoc,Sagadahoc,12,9,28,3,13,3.47,12.8,21.4,32.5,10.3,1.22,9,2019,2,0,0,0,0,0,4033581,0.024,0,70,State hwy,10,4,14,2,1900,14750,Bowdoinham,116110,Mid-Coast,14750,11763,9.372714,-3.729701
6,Sagadahoc,Sagadahoc,9,7,21,5,6,2.71,13.5,27.6,39.1,16,0.82,5,2019,3,0,0,0,0,0,4033581,0.024,0,70,State hwy,10,4,14,2,1900,14750,Bowdoinham,116110,Mid-Coast,14750,12759,9.453992,-3.729701
6,Sagadahoc,Sagadahoc,20,15,5,1,1,6.06,4.2,41.3,51.3,31.2,1.34,3,2019,4,0,0,0,0,0,4033581,0.024,0,70,State hwy,10,4,14,2,1900,14750,Bowdoinham,116110,Mid-Coast,14750,14190,9.560293,-3.729701
6,Sagadahoc,Sagadahoc,13,8,3,0,3,4.12,0.8,33.7,42.6,24.7,0.85,0.5,2019,11,1,0,0,0,0,4033581,0.024,0,70,State hwy,10,4,14,2,1900,14750,Bowdoinham,116110,Mid-Coast,14750,15045,9.618801,-3.729701
6,Sagadahoc,Sagadahoc,14,9,17,6,15,6.62,24.7,26.1,35.8,16.5,1.6,10,2019,12,0,1,0,0,0,4033581,0.024,0,70,State hwy,10,4,14,2,1900,14750,Bowdoinham,116110,Mid-Coast,14750,14234,9.563389,-3.729701
6,Sagadahoc,Sagadahoc,14,12,30,6,18,6.13,21.2,20.4,30.1,10.7,1.3,5,2019,1,0,0,0,0,0,4033581,0.506,1,70,State hwy,10,4,14,2,1900,14750,Bowdoinham,116112,Mid-Coast,14750,12538,9.436519,-0.6812186
6,Sagadahoc,Sagadahoc,12,9,28,3,13,3.47,12.8,21.4,32.5,10.3,1.22,9,2019,2,0,0,0,0,0,4033581,0.506,1,70,State hwy,10,4,14,2,1900,14750,Bowdoinham,116112,Mid-Coast,14750,11763,9.372714,-0.6812186
6,Sagadahoc,Sagadahoc,9,7,21,5,6,2.71,13.5,27.6,39.1,16,0.82,5,2019,3,0,0,0,0,0,4033581,0.506,1,70,State hwy,10,4,14,2,1900,14750,Bowdoinham,116112,Mid-Coast,14750,12759,9.453992,-0.6812186
6,Sagadahoc,Sagadahoc,20,15,5,1,1,6.06,4.2,41.3,51.3,31.2,1.34,3,2019,4,0,0,0,0,0,4033581,0.506,1,70,State hwy,10,4,14,2,1900,14750,Bowdoinham,116112,Mid-Coast,14750,14190,9.560293,-0.6812186
6,Sagadahoc,Sagadahoc,13,8,3,0,3,4.12,0.8,33.7,42.6,24.7,0.85,0.5,2019,11,1,0,0,0,0,4033581,0.506,1,70,State hwy,10,4,14,2,1900,14750,Bowdoinham,116112,Mid-Coast,14750,15045,9.618801,-0.6812186
6,Sagadahoc,Sagadahoc,14,9,17,6,15,6.62,24.7,26.1,35.8,16.5,1.6,10,2019,12,0,1,0,0,0,4033581,0.506,1,70,State hwy,10,4,14,2,1900,14750,Bowdoinham,116112,Mid-Coast,14750,14234,9.563389,-0.6812186
6,Sagadahoc,Sagadahoc,14,12,30,6,18,6.13,21.2,20.4,30.1,10.7,1.3,5,2019,1,0,0,0,0,0,4033581,0.47,0,70,State hwy,10,4,14,2,1900,14750,Bowdoinham,116113,Mid-Coast,14750,12538,9.436519,-0.7550226
6,Sagadahoc,Sagadahoc,12,9,28,3,13,3.47,12.8,21.4,32.5,10.3,1.22,9,2019,2,0,0,2,1,1,4033581,0.47,0,70,State hwy,10,4,14,2,1900,14750,Bowdoinham,116113,Mid-Coast,14750,11763,9.372714,-0.7550226
6,Sagadahoc,Sagadahoc,9,7,21,5,6,2.71,13.5,27.6,39.1,16,0.82,5,2019,3,0,0,0,0,0,4033581,0.47,0,70,State hwy,10,4,14,2,1900,14750,Bowdoinham,116113,Mid-Coast,14750,12759,9.453992,-0.7550226
6,Sagadahoc,Sagadahoc,20,15,5,1,1,6.06,4.2,41.3,51.3,31.2,1.34,3,2019,4,0,0,0,0,0,4033581,0.47,0,70,State hwy,10,4,14,2,1900,14750,Bowdoinham,116113,Mid-Coast,14750,14190,9.560293,-0.7550226
6,Sagadahoc,Sagadahoc,13,8,3,0,3,4.12,0.8,33.7,42.6,24.7,0.85,0.5,2019,11,1,0,0,0,0,4033581,0.47,0,70,State hwy,10,4,14,2,1900,14750,Bowdoinham,116113,Mid-Coast,14750,15045,9.618801,-0.7550226
6,Sagadahoc,Sagadahoc,14,9,17,6,15,6.62,24.7,26.1,35.8,16.5,1.6,10,2019,12,0,1,0,0,0,4033581,0.47,0,70,State hwy,10,4,14,2,1900,14750,Bowdoinham,116113,Mid-Coast,14750,14234,9.563389,-0.7550226
6,Sagadahoc,Sagadahoc,14,12,30,6,18,6.13,21.2,20.4,30.1,10.7,1.3,5,2019,1,0,0,0,0,0,4033582,0.017,0,70,State hwy,10,4,14,2,1900,14750,Topsham,116114,Southern,14750,12538,9.436519,-4.074542
6,Sagadahoc,Sagadahoc,12,9,28,3,13,3.47,12.8,21.4,32.5,10.3,1.22,9,2019,2,0,0,0,0,0,4033582,0.017,0,70,State hwy,10,4,14,2,1900,14750,Topsham,116114,Southern,14750,11763,9.372714,-4.074542
6,Sagadahoc,Sagadahoc,9,7,21,5,6,2.71,13.5,27.6,39.1,16,0.82,5,2019,3,0,0,0,0,0,4033582,0.017,0,70,State hwy,10,4,14,2,1900,14750,Topsham,116114,Southern,14750,12759,9.453992,-4.074542
6,Sagadahoc,Sagadahoc,20,15,5,1,1,6.06,4.2,41.3,51.3,31.2,1.34,3,2019,4,0,0,0,0,0,4033582,0.017,0,70,State hwy,10,4,14,2,1900,14750,Topsham,116114,Southern,14750,14190,9.560293,-4.074542
6,Sagadahoc,Sagadahoc,13,8,3,0,3,4.12,0.8,33.7,42.6,24.7,0.85,0.5,2019,11,1,0,0,0,0,4033582,0.017,0,70,State hwy,10,4,14,2,1900,14750,Topsham,116114,Southern,14750,15045,9.618801,-4.074542
6,Sagadahoc,Sagadahoc,14,9,17,6,15,6.62,24.7,26.1,35.8,16.5,1.6,10,2019,12,0,1,0,0,0,4033582,0.017,0,70,State hwy,10,4,14,2,1900,14750,Topsham,116114,Southern,14750,14234,9.563389,-4.074542
6,Sagadahoc,Sagadahoc,14,12,30,6,18,6.13,21.2,20.4,30.1,10.7,1.3,5,2019,1,0,0,0,0,0,4033582,0.241,1,70,State hwy,10,4,14,2,1900,14750,Topsham,116115,Southern,14750,12538,9.436519,-1.422958
6,Sagadahoc,Sagadahoc,12,9,28,3,13,3.47,12.8,21.4,32.5,10.3,1.22,9,2019,2,0,0,0,0,0,4033582,0.241,1,70,State hwy,10,4,14,2,1900,14750,Topsham,116115,Southern,14750,11763,9.372714,-1.422958
6,Sagadahoc,Sagadahoc,9,7,21,5,6,2.71,13.5,27.6,39.1,16,0.82,5,2019,3,0,0,0,0,0,4033582,0.241,1,70,State hwy,10,4,14,2,1900,14750,Topsham,116115,Southern,14750,12759,9.453992,-1.422958
6,Sagadahoc,Sagadahoc,20,15,5,1,1,6.06,4.2,41.3,51.3,31.2,1.34,3,2019,4,0,0,0,0,0,4033582,0.241,1,70,State hwy,10,4,14,2,1900,14750,Topsham,116115,Southern,14750,14190,9.560293,-1.422958
6,Sagadahoc,Sagadahoc,13,8,3,0,3,4.12,0.8,33.7,42.6,24.7,0.85,0.5,2019,11,1,0,0,0,0,4033582,0.241,1,70,State hwy,10,4,14,2,1900,14750,Topsham,116115,Southern,14750,15045,9.618801,-1.422958
6,Sagadahoc,Sagadahoc,14,9,17,6,15,6.62,24.7,26.1,35.8,16.5,1.6,10,2019,12,0,1,0,0,0,4033582,0.241,1,70,State hwy,10,4,14,2,1900,14750,Topsham,116115,Southern,14750,14234,9.563389,-1.422958
6,Sagadahoc,Sagadahoc,14,12,30,6,18,6.13,21.2,20.4,30.1,10.7,1.3,5,2019,1,0,0,0,0,0,4033582,0.088,0,70,State hwy,10,4,14,2,1900,14750,Topsham,116116,Southern,14750,12538,9.436519,-2.430418
6,Sagadahoc,Sagadahoc,12,9,28,3,13,3.47,12.8,21.4,32.5,10.3,1.22,9,2019,2,0,0,0,0,0,4033582,0.088,0,70,State hwy,10,4,14,2,1900,14750,Topsham,116116,Southern,14750,11763,9.372714,-2.430418
6,Sagadahoc,Sagadahoc,9,7,21,5,6,2.71,13.5,27.6,39.1,16,0.82,5,2019,3,0,0,0,0,0,4033582,0.088,0,70,State hwy,10,4,14,2,1900,14750,Topsham,116116,Southern,14750,12759,9.453992,-2.430418
6,Sagadahoc,Sagadahoc,20,15,5,1,1,6.06,4.2,41.3,51.3,31.2,1.34,3,2019,4,0,0,0,0,0,4033582,0.088,0,70,State hwy,10,4,14,2,1900,14750,Topsham,116116,Southern,14750,14190,9.560293,-2.430418
6,Sagadahoc,Sagadahoc,13,8,3,0,3,4.12,0.8,33.7,42.6,24.7,0.85,0.5,2019,11,1,0,0,0,0,4033582,0.088,0,70,State hwy,10,4,14,2,1900,14750,Topsham,116116,Southern,14750,15045,9.618801,-2.430418
6,Sagadahoc,Sagadahoc,14,9,17,6,15,6.62,24.7,26.1,35.8,16.5,1.6,10,2019,12,0,1,0,0,0,4033582,0.088,0,70,State hwy,10,4,14,2,1900,14750,Topsham,116116,Southern,14750,14234,9.563389,-2.430418
