lnaadt,ADT,lnseglen,rtshd,lane,speed,lftshd,Crashes
9.903,19990.25133,-2.207,10,12,55,10,1
9.903,19990.25133,-2.303,10,12,55,10,0
9.903,19990.25133,-1.386,10,12,55,10,1
9.903,19990.25133,-1.772,10,12,55,10,3
9.903,19990.25133,-1.05,10,12,55,10,2
9.903,19990.25133,-2.419,10,12,55,10,0
9.903,19990.25133,-0.223,10,12,55,10,7
9.903,19990.25133,-2.303,0,12,55,10,1
9.903,19990.25133,-2.526,10,12,55,10,1
9.903,19990.25133,-1.386,10,12,55,10,3
9.903,19990.25133,-1.715,10,12,55,10,2
9.903,19990.25133,-2.04,10,12,55,10,1
9.903,19990.25133,-1.966,10,12,55,10,4
9.903,19990.25133,-1.609,10,12,55,10,2
9.903,19990.25133,-0.478,10,12,55,10,5
9.903,19990.25133,-2.12,10,12,55,10,1
9.903,19990.25133,-2.207,10,12,55,10,4
9.903,19990.25133,-2.408,10,12,55,10,0
9.903,19990.25133,-3.219,10,12,55,10,2
9.903,19990.25133,-1.715,10,12,55,10,2
9.903,19990.25133,-2.996,10,12,55,10,1
9.903,19990.25133,-2.04,10,12,55,10,3
9.903,19990.25133,-2.659,10,12,55,10,2
9.903,19990.25133,-1.715,10,12,55,10,2
9.903,19990.25133,-1.897,4,12,55,10,2
9.903,19990.25133,-1.661,10,12,55,10,0
9.903,19990.25133,-1.609,10,12,55,10,1
9.903,19990.25133,-0.821,10,12,55,10,2
9.903,19990.25133,-1.715,10,12,55,10,0
9.903,19990.25133,-1.347,10,12,55,10,1
9.547,14002.62373,-2.207,8,10,55,8,0
9.547,14002.62373,0.986,8,10,55,8,20
9.547,14002.62373,-1.715,8,10,55,8,3
9.547,14002.62373,-1.609,8,10,55,8,1
9.547,14002.62373,-0.384,8,10,55,8,8
9.547,14002.62373,-1.897,8,10,55,8,0
9.547,14002.62373,-2.996,8,10,55,8,0
9.547,14002.62373,-0.777,8,10,55,8,3
9.547,14002.62373,-4.962,8,10,55,8,1
9.547,14002.62373,-3.772,8,10,55,8,1
9.393,12004.05754,-3.219,8,10,55,8,1
9.393,12004.05754,-0.236,8,10,55,8,8
9.393,12004.05754,-1.966,8,10,55,8,1
9.393,12004.05754,-3.912,8,10,55,8,1
9.393,12004.05754,-1.966,8,10,55,8,2
9.393,12004.05754,-0.777,8,10,55,8,3
9.393,12004.05754,-1.897,8,10,40,8,1
9.393,12004.05754,-1.47,8,10,40,8,2
9.393,12004.05754,-2.408,8,10,55,8,0
9.393,12004.05754,-2.659,8,10,55,8,1
9.393,12004.05754,-0.713,8,10,55,8,3
9.393,12004.05754,-1.897,8,10,55,8,1
9.393,12004.05754,-2.04,8,10,55,8,2
9.393,12004.05754,-1.609,8,10,55,8,1
9.393,12004.05754,-2.813,8,10,55,8,1
9.393,12004.05754,-3.772,8,10,55,8,0
9.393,12004.05754,-0.4,8,10,55,8,6
9.393,12004.05754,-2.04,8,10,55,8,4
9.393,12004.05754,-2.813,8,10,55,8,1
9.393,12004.05754,-2.526,8,10,55,8,1
9.393,12004.05754,-1.273,8,10,55,8,1
9.393,12004.05754,-2.408,8,10,55,8,1
9.393,12004.05754,-2.207,8,10,55,8,1
9.393,12004.05754,0.285,8,10,55,8,7
9.393,12004.05754,-3.219,8,10,55,8,1
9.393,12004.05754,0.276,8,10,55,8,11
8.556,5197.848142,0.477,8,10,55,8,2
8.517,4999.034136,-2.12,8,10,55,8,1
8.517,4999.034136,-2.207,8,10,55,8,2
8.517,4999.034136,-2.12,8,10,55,8,1
8.517,4999.034136,-3.219,8,10,55,8,1
8.517,4999.034136,-3.912,8,10,55,8,0
9.68,15994.49693,-1.833,10,11,55,10,3
9.68,15994.49693,0.302,10,11,55,10,15
9.798,17997.71348,-3.244,10,11,55,10,0
9.798,17997.71348,-3.507,10,11,55,10,0
9.798,17997.71348,-3.912,10,11,55,10,0
9.798,17997.71348,-3.912,0,11,55,0,0
9.798,17997.71348,-2.12,0,14,55,0,0
9.798,17997.71348,-1.833,0,14,55,0,3
9.798,17997.71348,-3.507,0,14,55,0,0
9.798,17997.71348,-3.219,0,14,55,0,0
9.798,17997.71348,-2.659,0,12,55,0,0
9.798,17997.71348,-1.833,0,12,55,0,1
9.798,17997.71348,-3.507,0,12,55,0,1
9.798,17997.71348,-3.912,10,12,55,10,1
9.798,17997.71348,-3.219,10,12,55,10,0
9.798,17997.71348,-2.526,10,12,55,10,0
9.798,17997.71348,-2.43,10,12,55,10,2
9.473,13003.84029,-0.868,10,12,55,10,0
9.473,13003.84029,-4.605,10,11,55,10,4
9.473,13003.84029,-2.659,10,11,55,10,2
9.473,13003.84029,-0.994,10,11,55,10,6
9.473,13003.84029,-1.386,10,11,55,10,3
9.473,13003.84029,-2.303,10,11,55,10,1
9.473,13003.84029,-2.813,10,11,55,10,0
9.473,13003.84029,-2.813,10,11,55,10,2
9.473,13003.84029,0.507,10,11,55,10,9
9.473,13003.84029,-1.427,10,11,55,10,0
9.473,13003.84029,-0.528,10,11,55,10,0
9.473,13003.84029,-2.408,10,11,55,10,3
9.473,13003.84029,-3.507,10,11,55,10,1
9.473,13003.84029,-2.659,10,11,55,10,1
9.473,13003.84029,-2.659,10,11,55,10,1
9.473,13003.84029,-2.04,10,11,55,10,3
9.473,13003.84029,-1.112,10,11,55,10,5
9.306,11003.8446,-2.216,0,11,55,0,1
9.306,11003.8446,-0.362,0,11,55,0,4
9.21,9996.596859,-0.909,8,11,55,8,2
9.21,9996.596859,-0.734,8,11,55,8,1
9.21,9996.596859,-2.659,8,11,55,8,1
9.21,9996.596859,-2.659,8,11,55,8,0
9.21,9996.596859,-2.526,8,11,55,8,2
9.21,9996.596859,-3.507,8,11,55,8,1
9.21,9996.596859,-2.207,8,11,55,8,1
9.21,9996.596859,-3.507,8,11,55,8,1
9.21,9996.596859,-3.219,8,11,55,8,1
9.21,9996.596859,-2.408,8,11,55,8,1
9.21,9996.596859,-1.772,8,11,55,8,2
9.21,9996.596859,-1.47,8,11,55,8,4
9.21,9996.596859,-0.942,8,11,55,8,4
9.21,9996.596859,-2.04,8,11,55,8,1
9.21,9996.596859,-2.659,8,11,55,8,1
9.21,9996.596859,-2.659,8,11,55,8,1
9.21,9996.596859,-2.526,8,11,55,8,1
9.21,9996.596859,-2.303,8,11,55,8,1
9.21,9996.596859,-2.207,8,11,55,8,1
9.21,9996.596859,-1.715,8,11,55,8,1
9.21,9996.596859,-1.72,8,11,55,8,1
8.854,7002.342396,-1.273,8,11,55,8,6
8.854,7002.342396,-2.12,8,11,55,8,1
8.854,7002.342396,0.03,8,11,55,8,7
8.854,7002.342396,-1.772,8,11,55,8,0
8.78,6502.877173,-2.813,8,11,55,8,2
8.78,6502.877173,-2.207,8,11,55,8,5
8.78,6502.877173,-2.813,8,11,55,8,2
8.78,6502.877173,-2.12,8,11,55,8,2
8.78,6502.877173,-1.772,8,11,55,8,1
8.78,6502.877173,-1.609,8,11,55,8,3
8.78,6502.877173,-0.942,8,11,55,8,4
8.78,6502.877173,-2.303,8,11,55,8,1
8.78,6502.877173,-0.117,8,11,55,8,5
8.78,6502.877173,-1.966,8,11,55,8,1
8.78,6502.877173,-1.897,8,11,55,8,0
8.78,6502.877173,-1.715,8,11,55,8,1
8.78,6502.877173,-1.897,8,11,55,8,1
8.78,6502.877173,-0.616,8,11,55,8,1
8.78,6502.877173,-0.635,8,11,55,8,2
8.78,6502.877173,-3.612,8,11,55,8,1
8.81,6700.919267,-2.659,8,11,55,8,0
8.81,6700.919267,-0.777,8,11,55,8,1
8.81,6700.919267,-2.12,8,11,55,8,2
8.81,6700.919267,-1.284,8,11,55,8,1
8.882,7201.1787,-0.411,8,11,55,8,6
8.882,7201.1787,-2.813,8,11,55,8,1
8.882,7201.1787,-2.207,8,11,55,8,3
8.882,7201.1787,-1.109,8,11,55,8,2
8.882,7201.1787,-0.223,8,11,55,10,3
8.882,7201.1787,-1.833,8,11,55,8,0
8.882,7201.1787,-2.303,8,11,55,8,1
8.882,7201.1787,-0.858,8,11,55,8,4
8.189,3601.119326,-3.912,8,11,55,8,1
8.189,3601.119326,-0.755,8,11,55,8,2
8.189,3601.119326,0.599,8,11,55,8,6
8.189,3601.119326,-2.526,8,11,55,8,0
8.189,3601.119326,0.351,8,11,55,8,1
8.189,3601.119326,-0.562,8,11,55,8,0
8.189,3601.119326,-1.088,8,11,55,8,3
8.648,5698.737853,-1.561,0,11,40,0,0
8.648,5698.737853,-1.171,0,11,30,0,7
8.648,5698.737853,-2.04,0,11,40,0,0
7.601,2000.19509,1.641,10,11,55,10,7
7.601,2000.19509,-3.219,10,11,55,8,1
8.006,2998.8975,1.362,10,11,55,10,6
8.294,3999.801445,-1.394,10,10,55,10,2
8.294,3999.801445,-1.726,10,10,55,10,0
8.294,3999.801445,-0.033,10,10,55,10,4
8.294,3999.801445,1.079,10,10,55,10,6
8.294,3999.801445,-1.802,10,10,55,10,3
8.294,3999.801445,-0.191,10,10,55,10,1
9.2,9897.129059,-0.423,8,12,55,12,2
9.2,9897.129059,-1.585,8,12,55,12,3
9.2,9897.129059,-2.781,8,12,55,12,0
9.2,9897.129059,-1.682,12,12,55,12,1
9.2,9897.129059,-1.328,12,12,55,2,2
9.2,9897.129059,-2.83,12,12,55,2,2
9.2,9897.129059,-0.241,12,12,55,12,3
9.2,9897.129059,-1.328,12,12,55,12,0
9.2,9897.129059,0.974,12,12,55,12,6
9.2,9897.129059,-0.637,8,12,45,8,2
9.06,8604.150654,-1.778,10,11,55,10,4
9.06,8604.150654,-2.343,10,11,55,10,0
9.06,8604.150654,-4.2,10,11,55,10,0
9.06,8604.150654,-1.693,10,11,55,10,1
9.06,8604.150654,0.351,10,11,55,10,8
9.06,8604.150654,-1.661,10,11,55,10,4
9.06,8604.150654,0.399,10,11,55,10,6
9.06,8604.150654,0.077,10,11,55,10,4
9.06,8604.150654,-1.609,10,11,55,10,1
9.06,8604.150654,0.903,10,11,55,10,14
9.06,8604.150654,-2.813,10,11,55,10,1
9.06,8604.150654,-2.064,10,11,55,10,1
9.06,8604.150654,-1,10,11,55,10,1
9.06,8604.150654,-2.071,10,11,55,10,1
9.06,8604.150654,-2.154,10,11,45,10,1
9.06,8604.150654,-3.507,10,11,45,10,1
9.06,8604.150654,-4.343,10,11,45,10,1
8.366,4298.407998,-2.501,10,11,45,10,2
8.366,4298.407998,-2.273,10,11,55,10,1
8.216,3699.674049,0.315,10,12,55,10,8
8.216,3699.674049,-1.05,10,12,55,10,1
8.216,3699.674049,-0.151,10,12,55,10,3
8.216,3699.674049,-2.04,10,12,55,10,1
8.216,3699.674049,-1.47,10,12,55,10,1
8.216,3699.674049,-1.309,10,12,55,10,1
8.216,3699.674049,-0.755,10,12,55,10,4
8.216,3699.674049,1.384,10,12,55,10,11
8.216,3699.674049,-0.357,10,12,55,10,1
8.216,3699.674049,-2.996,10,12,55,10,0
8.795,6601.155576,-3.507,10,12,55,10,0
8.795,6601.155576,-0.105,10,12,55,10,8
8.795,6601.155576,-1.661,10,12,55,10,1
8.795,6601.155576,-0.914,10,12,55,10,1
9.2,9897.129059,-1.351,10,12,45,10,1
9.2,9897.129059,-2.659,10,12,45,10,1
9.2,9897.129059,-3.219,10,12,45,0,1
9.2,9897.129059,-3.65,10,12,35,0,0
9.21,9996.596859,-2.303,0,12,25,0,1
9.306,11003.8446,-3.219,10,12,35,10,0
9.306,11003.8446,-2.659,10,12,35,10,1
9.306,11003.8446,-2.996,10,12,45,10,1
9.306,11003.8446,-2.813,10,12,45,10,1
8.517,4999.034136,-0.521,10,12,55,10,3
8.78,6502.877173,-3.507,10,12,55,10,0
8.78,6502.877173,-0.755,10,12,55,10,0
8.78,6502.877173,-0.494,10,12,55,10,0
8.78,6502.877173,-1.238,10,12,55,10,2
8.78,6502.877173,-2.659,10,12,55,10,1
8.78,6502.877173,0.3,10,12,55,10,3
8.78,6502.877173,-1.427,10,12,55,10,2
8.78,6502.877173,-1.715,10,12,55,10,2
8.78,6502.877173,-0.693,10,12,55,10,1
8.78,6502.877173,-0.994,10,12,55,10,1
8.78,6502.877173,-1.661,10,12,55,10,1
8.78,6502.877173,-1.204,10,12,55,10,0
8.78,6502.877173,-0.545,10,12,55,10,2
8.78,6502.877173,-1.514,10,12,55,10,1
8.78,6502.877173,-0.248,10,12,55,10,2
8.7,6002.912217,-1.65,10,11,55,10,3
8.764,6399.659085,-1.273,10,11,35,10,2
8.764,6399.659085,-2.659,10,11,55,10,1
8.748,6298.079345,0.909,10,11,55,10,10
8.722,6136.439703,-3.297,10,11,55,10,1
8.648,5698.737853,-3.772,10,11,55,10,0
8.648,5698.737853,-1.386,10,11,55,10,1
8.648,5698.737853,-1.309,10,11,55,10,2
8.648,5698.737853,-1.05,10,11,55,10,1
8.648,5698.737853,0.058,10,11,55,10,14
8.648,5698.737853,-1.05,10,11,55,10,2
8.648,5698.737853,-1.109,10,11,55,10,1
8.648,5698.737853,-1.022,10,11,55,10,2
8.648,5698.737853,-1.022,10,11,55,10,2
8.648,5698.737853,-1.139,10,11,55,10,1
8.648,5698.737853,-0.118,10,11,55,10,6
8.648,5698.737853,0.336,10,11,55,10,4
8.648,5698.737853,-2.313,10,11,55,10,1
8.896,7302.704223,-1.347,0,11,45,0,0
8.896,7302.704223,-2.313,0,11,25,0,0
8.896,7302.704223,-2.996,0,11,25,0,0
9.393,12004.05754,-3.244,0,11,25,0,0
9.393,12004.05754,-2.659,0,11,35,0,0
9.393,12004.05754,-2.408,10,11,35,10,1
9.393,12004.05754,-3.507,10,11,35,10,1
9.393,12004.05754,-1.966,10,11,35,10,0
9.393,12004.05754,-2.996,10,11,35,10,0
9.393,12004.05754,-1.897,10,11,35,10,0
9.306,11003.8446,-0.934,10,11,55,10,0
9.306,11003.8446,-1.609,10,11,55,10,2
9.306,11003.8446,-0.301,10,11,55,10,9
9.306,11003.8446,-0.713,10,11,55,10,1
9.306,11003.8446,-0.693,10,11,55,10,7
9.306,11003.8446,-0.994,10,11,55,10,4
9.306,11003.8446,-2.303,10,11,55,10,2
9.306,11003.8446,-2.303,10,11,55,10,1
9.306,11003.8446,-1.204,10,11,55,10,2
9.306,11003.8446,-2.04,10,11,55,10,2
9.306,11003.8446,-0.994,10,11,55,10,2
9.306,11003.8446,-2.04,10,11,55,10,3
9.306,11003.8446,-2.12,10,11,55,10,1
9.306,11003.8446,-0.062,10,11,55,10,5
9.306,11003.8446,-2.04,10,11,55,10,0
9.306,11003.8446,-0.939,10,11,55,10,1
9.306,11003.8446,-1.966,10,11,55,10,3
9.306,11003.8446,-0.711,10,11,55,10,2
9.306,11003.8446,-2.137,10,11,55,10,2
9.306,11003.8446,-1.171,10,11,55,10,0
9.306,11003.8446,-0.868,10,11,55,10,1
9.306,11003.8446,-1.514,10,11,55,10,1
9.306,11003.8446,-2.12,10,11,55,10,2
8.366,4298.407998,1.061,10,12,55,10,3
8.366,4298.407998,-1.852,10,12,55,10,0
8.366,4298.407998,0.434,10,12,55,10,3
8.366,4298.407998,-0.994,10,12,55,10,2
8.366,4298.407998,0.11,10,12,55,10,2
8.7,6002.912217,-1.238,10,12,55,10,0
8.7,6002.912217,0.94,10,12,55,10,6
8.7,6002.912217,-2.408,10,12,55,10,1
8.7,6002.912217,-2.207,10,12,55,10,0
8.7,6002.912217,-0.315,10,12,55,10,2
8.7,6002.912217,-2.526,10,12,55,10,1
8.7,6002.912217,-0.062,10,12,55,10,0
8.7,6002.912217,0.039,10,12,55,10,6
8.7,6002.912217,-0.868,10,12,50,10,6
8.764,6399.659085,0.12,10,12,50,10,4
8.764,6399.659085,-2.781,10,12,40,10,0
8.613,5502.732137,-2.996,10,12,55,10,0
8.613,5502.732137,0.315,10,12,55,10,5
8.764,6399.659085,-0.755,0,12,30,0,2
8.732,6198.111947,-0.494,10,12,55,10,2
8.732,6198.111947,-0.261,10,12,55,10,2
8.732,6198.111947,-2.659,10,12,55,10,3
8.732,6198.111947,-2.526,10,12,55,10,3
8.732,6198.111947,0.599,10,12,55,10,6
8.732,6198.111947,-0.713,10,12,55,10,1
9.21,9996.596859,-2.408,0,12,30,0,0
9.21,9996.596859,-3.219,0,12,30,0,0
9.21,9996.596859,-2.659,0,12,30,0,0
9.21,9996.596859,-2.04,0,12,30,0,0
9.21,9996.596859,-4.605,0,12,30,0,0
9.21,9996.596859,-1.609,10,12,30,10,0
9.21,9996.596859,-1.277,10,12,30,10,1
9.472,12990.84295,-0.711,10,12,30,10,1
9.473,13003.84029,-1.514,10,12,30,10,1
9.473,13003.84029,-1.966,10,12,30,10,1
9.473,13003.84029,0.344,10,12,30,10,11
9.473,13003.84029,-2.408,10,12,30,10,2
9.473,13003.84029,0.615,10,12,30,10,9
8.868,7101.064632,-2.189,10,11,45,10,2
8.868,7101.064632,0.575,10,11,45,10,4
8.909,7398.259139,-0.462,10,11,45,10,1
8.909,7398.259139,-0.446,10,11,45,10,1
8.909,7398.259139,-1.561,10,11,45,10,1
8.909,7398.259139,0.223,10,11,55,10,2
8.909,7398.259139,0.231,10,11,55,10,3
8.909,7398.259139,-0.787,10,11,55,10,0
8.909,7398.259139,-0.916,10,11,55,10,0
8.909,7398.259139,-0.896,10,11,55,10,2
8.909,7398.259139,-0.74,10,11,55,10,0
8.777,6483.397776,-2.303,8,11,55,10,2
9.616,15002.91808,-1.772,8,11,55,10,0
9.616,15002.91808,-3.219,8,11,55,10,0
9.616,15002.91808,-3.219,10,11,55,10,0
9.614,14972.94223,-0.559,10,11,55,10,1
8.868,7101.064632,-1.085,10,11,55,10,0
8.868,7101.064632,-1.715,10,11,55,10,1
8.868,7101.064632,-0.799,10,11,55,10,1
8.868,7101.064632,0.01,10,11,55,10,4
8.868,7101.064632,-2.207,10,11,55,10,1
8.868,7101.064632,0.765,10,11,55,10,4
8.802,6647.525772,-4.017,10,11,55,10,2
8.732,6198.111947,0.986,10,11,55,10,5
8.732,6198.111947,-2.659,10,11,55,10,0
8.666,5802.243894,-0.689,10,11,50,10,1
9.116,9099.729802,-2.216,10,11,50,10,1
9.116,9099.729802,-1.519,10,11,50,10,1
9.116,9099.729802,-1.715,10,11,50,10,0
9.116,9099.729802,-1.47,10,11,50,10,1
9.138,9302.142231,-5.116,0,12,55,0,3
8.962,7800.943758,-1.833,10,12,55,10,1
8.962,7800.943758,-0.545,10,12,55,10,3
8.962,7800.943758,-1.309,10,12,55,10,1
7.972,2898.648869,0.64,10,12,55,10,7
9.012,8200.906697,-2.919,10,12,55,10,0
9.012,8200.906697,-0.734,10,12,55,10,2
9.012,8200.906697,-1.47,10,12,55,10,1
9.012,8200.906697,-0.734,10,12,55,10,1
9.012,8200.906697,-0.968,10,12,55,10,2
9.012,8200.906697,-1.47,10,12,55,10,0
9.012,8200.906697,-1.897,10,12,55,10,0
9.012,8200.906697,-2.976,10,12,55,10,1
9.012,8200.906697,-3.352,10,12,55,10,1
8.936,7600.733236,-1.687,10,12,55,10,1
9.616,15002.91808,-2.813,0,12,55,10,1
9.616,15002.91808,0.994,10,12,55,10,6
8.575,5297.551438,-2.538,10,12,55,10,1
8.575,5297.551438,-1.224,10,12,55,10,1
8.575,5297.551438,-0.406,10,12,55,10,1
7.783,2399.462421,-0.409,10,12,55,10,1
8.366,4298.407998,-1.427,8,12,55,8,1
8.366,4298.407998,-2.813,8,12,55,8,1
8.366,4298.407998,-0.921,8,12,55,8,0
8.445,4651.755713,-0.669,8,12,55,8,0
8.455,4698.506635,-1.833,8,12,55,8,1
8.455,4698.506635,-2.659,8,12,55,8,2
8.455,4698.506635,-2.659,8,12,55,8,1
8.455,4698.506635,-2.659,8,12,55,8,1
8.882,7201.1787,-0.755,10,12,55,10,3
8.882,7201.1787,-2.303,10,12,55,10,3
8.882,7201.1787,-1.427,10,12,55,10,2
8.882,7201.1787,-1.715,10,12,55,10,0
8.882,7201.1787,-1.171,10,12,55,10,1
8.882,7201.1787,-3.912,0,12,55,0,0
8.949,7700.187822,-3.219,0,12,30,0,0
8.949,7700.187822,-2.996,0,12,40,11,0
8.949,7700.187822,-1.273,0,12,40,11,0
8.949,7700.187822,-1.808,0,12,50,11,2
8.666,5802.243894,-3.219,8,12,50,11,0
8.666,5802.243894,-2.04,8,12,55,11,1
8.666,5802.243894,-0.942,10,12,55,11,4
8.666,5802.243894,-2.04,10,12,55,11,2
8.666,5802.243894,-2.12,10,12,55,11,1
8.666,5802.243894,-2.207,10,12,55,11,1
8.666,5802.243894,-0.051,10,12,55,11,1
8.666,5802.243894,-2.04,10,12,55,11,1
8.666,5802.243894,-0.528,10,12,55,11,3
8.666,5802.243894,-2.303,10,12,55,11,0
8.666,5802.243894,-2.303,10,12,55,11,1
8.666,5802.243894,0.204,10,12,55,11,3
8.666,5802.243894,-1.47,8,12,55,9,0
8.666,5802.243894,-0.799,8,12,55,9,3
8.666,5802.243894,-0.4,8,12,55,9,2
8.666,5802.243894,-1.897,8,12,55,9,1
8.666,5802.243894,0.113,10,12,55,9,5
8.666,5802.243894,-2.04,10,12,55,9,2
8.666,5802.243894,0.157,10,12,55,9,6
8.666,5802.243894,-2.207,10,12,55,9,2
8.666,5802.243894,-0.371,10,12,55,9,3
8.666,5802.243894,-1.966,8,12,55,9,3
8.716,6099.7313,-1.772,9,12,55,9,1
8.716,6099.7313,-0.26,9,12,55,9,2
8.716,6099.7313,0.03,9,12,55,9,2
8.716,6099.7313,1.308,9,12,55,9,31
8.716,6099.7313,-2.146,8,12,55,8,1
8.102,3301.063605,0.714,8,12,55,8,14
8.102,3301.063605,-0.128,8,12,55,8,2
8.102,3301.063605,-1.347,8,12,55,8,5
8.102,3301.063605,0.298,8,12,55,8,9
8.102,3301.063605,-2.04,8,12,55,8,1
8.102,3301.063605,-1.431,8,12,55,8,1
8.389,4398.417077,-1.309,8,12,55,8,2
8.389,4398.417077,-2.207,8,12,55,8,1
8.389,4398.417077,0.815,8,12,55,8,2
8.389,4398.417077,-0.041,8,12,55,8,5
8.389,4398.417077,-1.661,8,12,55,8,1
8.389,4398.417077,-1.661,8,12,55,8,1
8.389,4398.417077,1.284,8,12,55,8,9
8.389,4398.417077,-1.366,10,12,55,8,1
8.389,4398.417077,-1.328,10,12,55,8,1
8.389,4398.417077,-1.309,10,12,40,8,1
8.389,4398.417077,-1.528,10,12,30,8,1
8.556,5197.848142,-1.877,10,12,30,8,1
8.556,5197.848142,-1.47,10,12,40,8,0
8.556,5197.848142,-2.207,10,12,55,10,0
8.556,5197.848142,-3.507,10,12,55,10,0
8.556,5197.848142,-1.609,10,12,55,10,0
8.556,5197.848142,-1.609,10,12,55,10,4
8.434,4600.866802,-2.04,10,12,55,10,2
8.434,4600.866802,-1.966,10,12,55,10,2
8.434,4600.866802,-3.912,10,12,55,10,0
8.434,4600.866802,0.27,10,12,55,10,4
8.434,4600.866802,-1.897,10,12,55,10,2
8.434,4600.866802,-0.224,10,12,55,10,4
8.923,7502.563191,-2.408,10,12,55,10,0
8.923,7502.563191,-4.605,10,12,35,0,0
8.923,7502.563191,-2.12,10,12,35,0,1
8.923,7502.563191,-2.303,10,12,30,0,1
8.923,7502.563191,-1.833,10,12,30,0,1
8.923,7502.563191,-3.507,10,12,30,0,0
8.923,7502.563191,-1.171,10,12,35,0,1
7.696,2199.532243,2.157,10,12,55,10,17
8.006,2998.8975,1.347,10,10,55,10,12
8.006,2998.8975,0.546,10,10,55,10,11
8.006,2998.8975,-1.833,10,10,55,10,1
8.006,2998.8975,-1.514,10,10,35,10,0
8.102,3301.063605,-2.659,10,10,35,10,1
8.294,3999.801445,0.658,10,10,55,10,11
8.294,3999.801445,-2.04,10,10,55,10,1
8.294,3999.801445,-1.966,10,10,55,10,2
8.294,3999.801445,-1.514,10,10,55,10,2
8.294,3999.801445,-1.715,10,10,55,10,2
8.294,3999.801445,-0.546,10,10,55,10,3
8.294,3999.801445,-1.514,10,10,55,10,1
8.294,3999.801445,-2.303,10,10,55,10,2
8.294,3999.801445,-3.219,10,10,55,10,1
8.294,3999.801445,-2.996,10,10,55,10,0
8.294,3999.801445,-2.659,10,10,55,10,0
8.294,3999.801445,-0.211,10,10,55,10,2
8.294,3999.801445,-2.408,10,10,55,10,1
8.294,3999.801445,0.01,10,10,55,10,6
8.294,3999.801445,-2.12,10,10,55,10,0
8.294,3999.801445,0.637,10,10,55,10,5
8.294,3999.801445,-2.303,10,10,55,10,7
8.294,3999.801445,-2.207,10,10,55,10,5
8.294,3999.801445,-0.734,10,10,55,10,1
8.294,3999.801445,-0.734,10,10,45,10,1
8.294,3999.801445,-3.963,10,10,45,10,0
9.048,8501.517874,-2.996,10,10,45,10,0
9.048,8501.517874,-3.912,10,10,35,10,0
9.048,8501.517874,-1.661,0,10,35,0,0
9.048,8501.517874,-1.57,0,10,30,0,7
9.048,8501.517874,-4.605,0,10,30,0,1
9.048,8501.517874,-3.963,0,10,30,0,1
9.048,8501.517874,-2.813,6,12,55,6,0
9.048,8501.517874,1.839,6,12,55,6,19
9.048,8501.517874,-2.04,6,12,55,6,2
9.048,8501.517874,0.3,6,12,55,6,7
9.048,8501.517874,0.3,6,12,55,6,17
9.048,8501.517874,-1.966,8,12,45,8,0
7.65,2100.645589,1.974,8,12,55,8,21
7.65,2100.645589,-1.839,8,12,55,8,6
7.65,2100.645589,-0.781,8,12,55,8,3
8.189,3601.119326,1.605,10,12,55,10,24
8.189,3601.119326,0.947,10,12,55,10,18
9.138,9302.142231,-2.303,8,12,55,8,1
9.152,9433.288101,1.386,8,12,55,8,23
9.473,13003.84029,-1.609,10,12,55,10,3
9.473,13003.84029,-2.526,10,12,55,0,0
9.473,13003.84029,-2.538,0,12,55,0,1
9.473,13003.84029,-1.273,0,12,35,0,2
9.473,13003.84029,-2.659,0,12,30,0,1
9.473,13003.84029,-1.924,0,12,30,0,2
9.138,9302.142231,-2.604,0,12,30,0,1
9.138,9302.142231,-1.112,0,12,35,0,1
9.138,9302.142231,-2.996,10,12,35,10,0
8.102,3301.063605,1.475,10,12,55,10,22
8.102,3301.063605,-0.683,10,12,55,10,2
8.102,3301.063605,-2.303,10,12,55,10,1
8.102,3301.063605,0.644,10,12,55,10,10
8.216,3699.674049,-4.962,10,12,40,10,1
7.937,2798.951047,-0.968,10,12,55,10,1
7.937,2798.951047,0.789,10,12,55,10,8
7.937,2798.951047,-2.048,10,12,55,10,1
7.937,2798.951047,0.822,10,12,55,10,9
9.06,8604.150654,-1.309,8,12,55,8,2
9.06,8604.150654,-2.408,8,12,55,8,1
9.06,8604.150654,-1.171,8,12,55,8,1
9.06,8604.150654,-1.561,8,12,55,8,0
9.06,8604.150654,-1.022,8,12,55,8,1
9.06,8604.150654,-1.661,8,12,55,8,1
9.06,8604.150654,-1.966,8,12,55,8,0
9.06,8604.150654,-1.897,8,12,55,8,1
9.06,8604.150654,-0.734,8,12,55,8,2
9.06,8604.150654,-1.715,8,12,55,8,2
9.06,8604.150654,-1.609,8,12,55,8,2
9.06,8604.150654,-0.598,8,12,55,8,0
9.06,8604.150654,-1.715,10,12,45,10,1
9.06,8604.150654,-1.347,10,12,45,10,1
9.06,8604.150654,-2.12,8,12,45,8,0
9.06,8604.150654,-3.507,8,12,55,8,1
9.06,8604.150654,-1.715,8,12,55,8,0
9.06,8604.150654,0.637,8,12,55,8,11
9.06,8604.150654,-1.053,8,12,40,8,0
9.19,9798.650979,-1.106,8,12,40,8,0
9.19,9798.650979,-3.912,8,12,40,0,0
8.909,7398.259139,-2.526,0,12,30,0,0
8.909,7398.259139,-1.911,0,12,40,0,1
8.102,3301.063605,1.535,8,12,55,8,15
8.102,3301.063605,-0.545,8,12,55,8,1
8.102,3301.063605,-1.772,8,12,55,8,2
8.102,3301.063605,-1.47,8,12,55,8,1
8.102,3301.063605,-2.813,8,12,55,8,1
