ID,FREQ,ROUTE,LENGTH,INCLANES,DECLANES,WIDTH,MIMEDSH,MXMEDSH,SPEED,URB,FC,AADT,SINGLE,DOUBLE,TRAIN,PEAKHR,GRADEBR,MIGRADE,MXGRADE,MXGRDIFF,TANGENT,CURVES,MINRAD,ACCESS,MEDWIDTH,FRICTION,ADTLANE,SLOPE,INTECHAG,AVEPRE,AVESNOW,LANEADT,LNLANADT,LNAADT,DENSITY,LOWFRI,MEDFRI,HIFRI,CURVMILE,LOWCVMIL,MEDCVMIL,HICVMIL,TRUCK,NOTRUCK,MED030,MED3040,MED4050,MED5060,MED60,SPEED1,SPEED2,SPEED3,SPEED4,LOCAL,INTSTATE,NONE,PARTIAL,FULL,FLAT,SLIGHT,MEDIUM,SLPFLAT,SLPMED,LOWPRE,MEDPRE,HIPRE,NORSNOW,HISNOW,LANEWID,NLANWID,WLANWID,EXPOSE,CPM,INTPM,GBRPM,const
185,7,90,2.64,2,2,48,4,4,65,0,5,18096,4.4,13.69,4.63,17.4,2,-0.2,-1.4,1.11,1.14,2,11460,2,5,56.3,4524,0,1,0.69,0.55,4524,8.4171518,9.8034462,1713.636364,0,0,1,0.7575758,0,1,0,22.72,411141.12,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0.0833333,1,0,0.1743731,0.7575758,0.3787879,0.7575758,1
186,2,90,0.86,2,2,48,4,4,65,0,5,19053,4.04,12.68,4.66,17.4,2,-0.28,2.1,2.38,1.27,0,0,2,5,56.5,4763,0,0,0.69,0.55,4763.25,8.4686855,9.8549798,5538.662791,0,0,1,0,1,0,0,21.38,407353.14,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0.0833333,1,0,0.0598074,0,0,2.3255814,1
187,0,90,0.8,2,2,62,4,4,65,0,5,19053,4.04,12.68,4.66,17.4,1,-0.37,-2.7,2.33,2.04,1,2865,2,5,57.5,4763,0,0,0.69,0.55,4763.25,8.4686855,9.8549798,5954.0625,0,0,1,1.25,0,1,0,21.38,407353.14,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0.0645161,1,0,0.0556348,1.25,0,1.25,1
188,42,90,11.5,2,2,57,4,4,65,1,5,19053,4.04,12.68,4.66,17.4,10,0.25,-2.94,3.3,0.56,14,1700,2,5,60.8,4763,0,2,0.69,0.55,4763.25,8.4686855,9.8549798,414.1956522,0,0,1,1.2173913,0,1,0,21.38,407353.14,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0.0701754,1,0,0.7997497,1.2173913,0.173913,0.8695652,1
189,29,90,15.28,2,2,48,4,4,65,0,5,9802,9.48,11.5,4.66,19.4,16,0.04,4.13,8.25,0.32,29,1500,2,5,61.2,2451,3,1,0.69,0.55,2450.5,7.8040474,9.1903417,160.3730366,0,0,1,1.8979058,0,1,0,25.64,251323.28,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.0833333,1,0,0.5466771,1.8979058,0.065445,1.0471204,1
190,7,90,4.61,2,2,48,4,4,65,0,5,9563,5.67,13.26,4.87,19.4,7,0.23,4.95,4.18,0.23,5,2292,2,5,51.8,2391,0,1,0.55,0,2390.75,7.7793624,9.1656568,518.6008677,0,0,1,1.0845987,0,1,0,23.8,227599.4,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0.0833333,1,0,0.1609118,1.0845987,0.2169197,1.5184382,1
191,1,90,0.63,2,2,48,4,4,65,0,5,9563,5.67,13.26,4.87,19.4,1,0.15,-3.47,3.62,1.19,1,5730,2,5,50.5,2391,0,1,0.55,0,2390.75,7.7793624,9.1656568,3794.84127,0,0,1,1.5873016,0,1,0,23.8,227599.4,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0.0833333,1,0,0.0219901,1.5873016,1.5873016,1.5873016,1
192,8,90,5.28,2,2,48,4,4,65,0,5,9120,5.06,14,4.69,19.4,7,-0.01,1.97,1.41,1.51,3,5730,2,3,51,2280,1,1,0.55,0,2280,7.7319307,9.1182251,431.8181818,0,0,1,0.5681818,0,1,0,23.75,216600,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0.0833333,1,0,0.1757606,0.5681818,0.1893939,1.3257576,1
193,6,90,1.64,2,2,48,4,4,65,0,5,7730,4.53,13.21,4.38,19.4,5,0,3,2.24,0.17,2,2084,2,2,53,1933,1,0,0.55,0,1932.5,7.5665698,8.9528641,1178.353659,0,0,1,1.2195122,0,1,0,22.12,170987.6,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0.0833333,1,0,0.0462718,1.2195122,0,3.0487805,1
194,11,90,4.77,2,2,48,4,4,65,0,5,7730,4.5,13.2,4.4,19.4,4,-0.1,-2.5,2.4,0.23,2,2324,2,2,52.9,1933,1,0,0.55,0,1932.5,7.5665698,8.9528641,405.1362683,0,0,1,0.4192872,1,0,0,22.1,170833,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0.0833333,1,0,0.1345832,0.4192872,0,0.8385744,1
195,10,90,4.46,2,2,48,4,4,65,0,5,8582,4.68,14.67,4.3,19.4,4,-0.07,1.45,1.52,0.22,2,38400,2,5,53.1,2146,1,0,0.55,0,2145.5,7.6711279,9.0574223,481.0538117,0,0,1,0.4484305,1,0,0,23.65,202964.3,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0.0833333,1,0,0.1397064,0.4484305,0,0.896861,1
196,19,90,9.49,2,2,48,4,4,65,0,5,8582,4.68,14.67,4.3,19.4,14,0,2.93,3.34,0.13,1,38400,2,2,51.7,2146,1,1,0.55,0.33,2145.5,7.6711279,9.0574223,226.0800843,0,0,1,0.1053741,1,0,0,23.65,202964.3,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0.0833333,1,0,0.2972676,0.1053741,0.1053741,1.4752371,1
197,1,90,0.51,2,2,48,4,4,65,0,5,10769,4.8,9.9,3.1,19.4,2,0.05,-1.09,1.14,9.66,0,0,2,5,51.7,2692,1,0,0.55,0.33,2692.25,7.8981326,9.2844269,5278.921569,0,0,1,0,1,0,0,17.8,191688.2,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0.0833333,1,0,0.0200465,0,0,3.9215686,1
198,8,90,3.54,2,2,48,4,4,65,0,5,10769,4.8,9.9,3.1,19.4,10,0.05,-1.54,2.98,10.2,1,11460,2,2,52.6,2692,1,0,0.55,0.33,2692.25,7.8981326,9.2844269,760.5225989,0,0,1,0.2824859,1,0,0,17.8,191688.2,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0.0833333,1,0,0.1391462,0.2824859,0,2.8248588,1
199,2,90,2.01,2,2,48,4,4,65,0,5,8506,5.05,12.75,3.73,15.9,3,0.05,2.29,2.16,0.46,0,0,2,2,54.3,2127,1,0,0.61,0,2126.5,7.6622327,9.0485271,1057.960199,0,0,1,0,1,0,0,21.53,183134.18,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0.0833333,1,0,0.0624043,0,0,1.4925373,1
200,1,90,0.98,2,2,48,4,4,65,0,5,8506,5.05,12.75,3.73,15.9,2,0.4,-2.5,3.7,2.61,0,0,2,2,53,2127,1,0,0.61,0,2126.5,7.6622327,9.0485271,2169.897959,0,0,1,0,1,0,0,21.53,183134.18,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0.0833333,1,0,0.030426,0,0,2.0408163,1
201,15,90,7.34,2,2,48,4,4,65,0,5,8506,5.05,12.75,3.73,15.9,13,0.1,-3.39,3.36,3.96,3,5730,2,2,55.2,2127,1,2,0.61,0,2126.5,7.6622327,9.0485271,289.7138965,0,0,1,0.4087193,1,0,0,21.53,183134.18,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0.0833333,1,0,0.2278842,0.4087193,0.2724796,1.7711172,1
202,3,90,1.47,2,2,48,4,4,65,0,5,8297,4.79,13.87,4.14,15.7,0,0,0.42,0.4,2.67,2,11460,2,2,48.5,2074,1,0,0.61,0,2074.25,7.6373549,9.0236493,1411.054422,0,1,0,1.3605442,0,1,0,22.8,189171.6,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0.0833333,1,0,0.0445176,1.3605442,0,0,1
203,1,90,0.68,2,2,48,4,4,65,0,5,8297,4.79,13.87,4.14,15.7,1,0.42,1.18,0.76,0.07,2,7672,2,4,56.5,2074,2,0,0.61,0,2074.25,7.6373549,9.0236493,3050.367647,0,0,1,2.9411765,0,0,1,22.8,189171.6,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0.0833333,1,0,0.0205932,2.9411765,0,1.4705882,1
204,4,90,1.01,2,2,48,4,6,65,0,5,8297,4.79,13.87,4.14,15.7,1,-0.15,1.18,1.03,0.32,2,8000,2,5,55.8,2074,2,0,0.61,0,2074.25,7.6373549,9.0236493,2053.712871,0,0,1,1.980198,0,1,0,22.8,189171.6,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0.0833333,1,0,0.0305869,1.980198,0,0.990099,1
205,1,90,1.12,2,2,48,4,6,65,0,5,8297,4.79,13.87,4.14,15.7,3,-0.15,3,2.65,0.21,0,0,2,5,56.3,2074,1,0,0.89,0.92,2074.25,7.6373549,9.0236493,1852.008929,0,0,1,0,1,0,0,22.8,189171.6,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0.0833333,1,0,0.0339181,0,0,2.6785714,1
206,3,90,1.31,2,2,48,4,4,65,0,5,8297,4.79,13.87,4.14,15.7,2,1.95,3,5.39,2.8,2,12000,2,5,56.2,2074,0,0,0.89,0.92,2074.25,7.6373549,9.0236493,1583.396947,0,0,1,1.5267176,0,1,0,22.8,189171.6,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0.0833333,1,0,0.0396721,1.5267176,0,1.5267176,1
207,12,90,5.12,2,2,48,4,4,65,0,5,8161,4.79,13.87,4.14,15.7,6,-0.31,2.58,4.31,1.95,2,8000,2,5,51.6,2040,0,0,0.89,0.92,2040.25,7.6208276,9.007122,398.4863281,0,0,1,0.390625,1,0,0,22.8,186070.8,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0.0833333,1,0,0.1525128,0.390625,0,1.171875,1
208,7,90,6.21,2,2,48,4,6,65,0,5,8161,4.79,13.87,4.14,15.7,6,0.1,-3.12,3.65,0.64,4,8000,2,5,54.7,2040,2,0,0.89,0.92,2040.25,7.6208276,9.007122,328.5426731,0,0,1,0.6441224,0,1,0,22.8,186070.8,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0.0833333,1,0,0.1849813,0.6441224,0,0.9661836,1
209,14,90,6.7,2,2,48,4,6,65,0,5,8263,4.79,13.87,4.14,15.7,3,0.5,2.74,3.19,2.94,3,8186,2,5,54.3,2066,0,1,1.08,1.8,2065.75,7.6332486,9.019543,308.3208955,0,0,1,0.4477612,1,0,0,22.8,188396.4,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0.0833333,1,0,0.2020717,0.4477612,0.1492537,0.4477612,1
210,17,90,7.06,2,2,48,4,4,65,0,5,10642,5.1,16.43,6.25,13.6,5,0.12,-2.37,3.8,3.58,1,8186,2,5,52.4,2661,0,1,1.08,1.8,2660.5,7.8862694,9.2725637,376.8413598,0,0,1,0.1416431,1,0,0,27.78,295634.76,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0.0833333,1,0,0.2742337,0.1416431,0.1416431,0.7082153,1
211,35,90,13.1,2,2,48,4,4,65,0,5,11542,5.1,13.5,4.9,13.6,14,0.06,3.05,3.58,7.4,10,5730,2,5,53.1,2886,0,1,1.08,1.8,2885.5,7.9674535,9.3537478,220.2671756,0,0,1,0.7633588,0,1,0,23.5,271237,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0.0833333,1,0,0.5518807,0.7633588,0.0763359,1.0687023,1
212,12,90,2.58,2,2,48,4,4,65,0,5,12405,4.83,12.77,4.67,13.6,5,0.3,2.16,3,1.3,3,6486,2,5,55.5,3101,2,0,1.1,2.8,3101.25,8.0395605,9.4258549,1202.034884,0,0,1,1.1627907,0,1,0,22.27,276259.35,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0.0833333,1,0,0.1168179,1.1627907,0,1.9379845,1
213,11,90,3.64,2,2,48,4,4,65,0,5,12405,4.83,12.77,4.67,13.6,5,0.35,1.24,1.68,0.28,1,11459,2,5,58.6,3101,1,0,1.1,2.8,3101.25,8.0395605,9.4258549,851.9917582,0,0,1,0.2747253,1,0,0,22.27,276259.35,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0.0833333,1,0,0.1648128,0.2747253,0,1.3736264,1
214,64,90,19.3,2,2,48,4,4,65,0,5,11924,4.68,12.87,4.67,13.6,28,-0.3,2,3.25,3.89,9,7640,2,5,54.4,2981,0,3,1.1,2.8,2981,8.0000141,9.3863085,154.4559585,0,0,1,0.4663212,1,0,0,22.22,264951.28,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0.0833333,1,0,0.8399862,0.4663212,0.1554404,1.4507772,1
215,55,90,5.8,2,2,48,4,10,65,0,5,11925,4.35,16.61,5.93,13.6,6,-0.09,2.25,4.25,0.37,6,1910,2,5,56.3,2981,0,3,1.63,4.16,2981.25,8.000098,9.3863923,514.0086207,0,0,1,1.0344828,0,1,0,26.89,320663.25,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0.0833333,1,0,0.2524522,1.0344828,0.5172414,1.0344828,1
216,24,90,1.58,2,2,48,4,4,55,1,5,31374,2.5,6.9,2.4,13.6,2,-0.48,-3.4,2.9,0.06,1,7639,2,2,44.5,7844,0,1,1.63,4.16,7843.5,8.9674404,10.3537348,4964.240506,0,1,0,0.6329114,0,1,0,11.8,370213.2,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0.0833333,1,0,0.1809339,0.6329114,0.6329114,1.2658228,1
217,0,90,0.95,2,2,48,4,4,55,1,5,66268,4.78,3.69,0.79,10,3,0.21,-2.8,3.01,0.42,1,5730,2,2,50.5,16567,-1,1,1.63,4.16,16567,9.715168,11.1014624,17438.94737,0,0,1,1.0526316,0,1,0,9.26,613641.68,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.0833333,1,0,0.2297843,1.0526316,1.0526316,3.1578947,1
218,135,90,12.4,2,2,48,4,4,55,1,5,66767,4.78,3.69,0.79,10,21,0.05,-3.03,5.51,0.68,9,2865,2,2,51.5,16692,0,4,1.63,4.16,16691.75,9.7226699,11.1089642,1346.108871,0,0,1,0.7258065,0,1,0,9.26,618262.42,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0.0833333,1,0,3.0218744,0.7258065,0.3225806,1.6935484,1
219,23,99,2.15,2,2,48,6,16,55,1,1,33922,3.7,2.3,0.1,8.91,4,-0.02,2.5,3.45,0.14,3,5730,2,3,49.5,8481,0,1,3.73,1.13,8480.5,9.0455247,10.4318191,3944.418605,0,1,0,1.3953488,0,1,0,6.1,206924.2,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0833333,1,0,0.2662029,1.3953488,0.4651163,1.8604651,1
220,12,99,0.63,2,2,48,6,6,55,1,1,41496,3.7,2.3,0.1,10.04,1,0.06,-3.32,3.58,0.33,0,0,2,3,44,10374,0,0,3.21,0.55,10374,9.247058,10.6333523,16466.66667,0,1,0,0,1,0,0,6.1,253125.6,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0.0833333,1,0,0.0954201,0,0,1.5873016,1
221,0,101,0.9,2,2,50,0,0,40,1,1,10000,7,3,0,-99,18,0,-3.4,1.56,-99,4,477,1,1,47,2500,0,0,9.27,0,2500,7.824046,9.2103404,2777.777778,0,1,0,4.4444444,0,0,1,10,100000,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0.08,1,0,0.03285,4.4444444,0,20,1
222,5,101,1.64,2,2,48,4,7,55,1,1,18695,4.92,2.09,0.61,8.43,4,1,3.45,4.38,0.41,4,1900,1,2,60.5,4674,0,0,2.96,0.1,4673.75,8.449717,9.8360114,2849.847561,0,0,1,2.4390244,0,1,0,7.62,142455.9,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0.0833333,1,0,0.1119083,2.4390244,0,2.4390244,1
223,5,101,0.57,2,2,46,0,0,55,1,1,14365,5.17,2.7,0.56,8.37,3,0.5,5.15,4.65,1.22,0,0,0,1,59.5,3591,0,0,2.96,0.1,3591.25,8.1862556,9.57255,6300.438597,0,0,1,0,1,0,0,8.43,121096.95,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0.0869565,1,0,0.0298864,0,0,5.2631579,1
224,16,101,1.68,2,2,48,0,8,45,1,1,14684,4.19,2.45,0.44,8.18,6,0.38,2.37,2.87,1.95,1,7500,0,1,58.5,3671,0,0,1.68,0.04,3671,8.2082194,9.5945137,2185.119048,0,0,1,0.5952381,0,1,0,7.08,103962.72,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0.0833333,1,0,0.0900423,0.5952381,0,3.5714286,1
225,12,101,3.02,2,1,36,4,4,55,1,1,11157,5.1,3.4,1.1,9.5,9,-0.25,2.64,4.3,0.11,3,2865,1,2,46.5,3719,0,1,6.33,0,3719,8.2212101,9.3198224,1231.456954,0,1,0,0.9933775,0,1,0,9.6,107107.2,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0.0833333,1,0,0.1229836,0.9933775,0.3311258,2.9801325,1
226,9,101,2.31,2,2,48,4,4,55,1,1,16610,3.69,2.46,0.64,8.99,6,-0.05,-3.71,5.7,0.25,4,2292,1,2,47,4153,0,0,6.33,0,4152.5,8.3314658,9.7177602,1797.619048,0,1,0,1.7316017,0,1,0,6.79,112781.9,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0.0833333,1,0,0.1400472,1.7316017,0,2.5974026,1
227,28,101,5.17,2,2,48,4,4,55,1,1,16549,3.69,2.46,0.64,9.2,9,-0.05,-3.47,6.55,0.41,11,1433,1,2,46.6,4137,0,0,6.33,0,4137.25,8.3277866,9.714081,800.2417795,0,1,0,2.1276596,0,1,0,6.79,112367.71,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0.0833333,1,0,0.3122879,2.1276596,0,1.7408124,1
228,5,101,0.59,2,2,48,4,4,55,1,1,22581,4.7,2.7,0.4,10.3,1,0.3,-3.95,3.92,0.06,2,1433,1,2,53,5645,1,0,5.28,2.63,5645.25,8.6385698,10.0248641,9568.220339,0,0,1,3.3898305,0,0,1,7.8,176131.8,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0.0833333,1,0,0.0486282,3.3898305,0,1.6949153,1
229,8,101,0.7,2,2,48,4,4,55,1,1,36800,4.15,3.14,0.74,10.4,2,0,-0.8,0.8,0.44,1,11460,2,2,53,9200,1,0,5.28,2.63,9200,9.1269588,10.5132531,13142.85714,0,0,1,1.4285714,0,1,0,8.03,295504,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0.0833333,1,0,0.094024,1.4285714,0,2.8571429,1
230,13,101,2.07,2,2,48,4,4,55,0,1,26895,4.15,3.14,0.74,9.07,2,0,-2.5,2,0.69,2,2865,2,2,52.8,6724,1,1,5.28,2.63,6723.75,8.8134013,10.1996957,3248.188406,0,0,1,0.9661836,0,1,0,8.03,215966.85,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0.0833333,1,0,0.2032052,0.9661836,0.4830918,0.9661836,1
231,38,101,0.92,2,2,48,4,4,55,0,1,52487,3.63,2.64,0.47,8.5,3,0.5,-3.5,4,1.11,2,1433,2,2,52.8,13122,1,1,5.28,2.63,13121.75,9.4820264,10.8683208,14262.77174,0,0,1,2.173913,0,1,0,6.74,353762.38,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0.0833333,1,0,0.1762513,2.173913,1.0869565,3.2608696,1
232,109,167,1.06,2,2,48,0,6,55,1,1,29659,3.34,1.51,0.26,8.1,10,-0.03,3.01,4.94,0.51,1,2000,2,5,53.7,7415,0,2,4.03,0,7414.75,8.9112265,10.2975209,6995.04717,0,0,1,0.9433962,0,1,0,5.11,151557.49,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0.0833333,1,0,0.1147507,0.9433962,1.8867925,9.4339623,1
233,26,167,3.05,2,2,48,4,10,55,1,1,53070,3.13,4.02,0.86,8.23,3,0,-3,3,0.84,3,2200,2,5,51.5,13268,0,1,4.03,0,13267.5,9.4930727,10.8793671,4350,0,0,1,0.9836066,0,1,0,8.01,425090.7,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0.0833333,1,0,0.5908018,0.9836066,0.3278689,0.9836066,1
234,5,167,0.75,2,2,62,4,10,55,1,1,53070,3.13,4.02,0.86,8.2,2,0.02,-1.69,1.67,0.47,0,0,2,5,51,13268,0,1,4.03,0,13267.5,9.4930727,10.8793671,17690,0,0,1,0,1,0,0,8.01,425090.7,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0.0645161,1,0,0.1452791,0,1.3333333,2.6666667,1
235,25,167,1.23,2,2,48,4,4,55,1,1,63053,3.5,4.1,0.6,8.68,1,-0.08,1.42,1.5,0.06,2,5000,2,5,50,15763,1,1,4.03,0,15763.25,9.6654366,11.0517309,12815.65041,0,0,1,1.6260163,0,1,0,8.2,517034.6,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0.0833333,1,0,0.2830764,1.6260163,0.8130081,0.8130081,1
236,49,167,3.32,2,2,102,4,5,55,1,1,50361,3.67,5.26,1.23,8.1,1,-0.04,-2,1.77,0.44,1,5730,2,5,52,12590,1,3,4.32,0.06,12590.25,9.440678,10.8269723,3792.243976,0,0,1,0.3012048,1,0,0,10.16,511667.76,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0.0392157,1,0,0.6102746,0.3012048,0.9036145,0.3012048,1
237,3,182,2.68,2,2,62,4,4,65,1,5,8726,3.2,3.7,1.3,7.95,2,-0.58,-3.66,2.91,0.23,4,5900,2,5,45.5,2182,0,1,0.53,1.04,2181.5,7.687768,9.0740624,813.9925373,0,1,0,1.4925373,0,1,0,8.2,71553.2,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0.0645161,1,0,0.0853577,1.4925373,0.3731343,0.7462687,1
238,13,182,2.18,2,2,48,4,7,55,1,5,8726,3.2,3.7,1.3,7.9,2,0,-2.95,2.95,1.99,2,4100,2,5,44.3,2182,2,2,0.53,1.04,2181.5,7.687768,9.0740624,1000.688073,0,1,0,0.9174312,0,1,0,8.2,71553.2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0.0833333,1,0,0.0694328,0.9174312,0.9174312,0.9174312,1
239,12,182,6.06,3,3,88,5,7,55,1,5,19629,3.2,3.7,1.3,12.1,7,0.05,-2.8,3.36,0.56,2,3900,2,5,48.1,3272,0,3,0.53,1.04,3271.5,8.0930039,9.8847633,539.8514851,0,1,0,0.330033,1,0,0,8.2,160957.8,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0.0681818,1,0,0.4341739,0.330033,0.4950495,1.1551155,1
240,9,182,1.05,2,2,48,5,5,55,1,5,30821,5.11,9.21,2.73,7.9,5,0.14,6.03,5.89,0.51,1,1433,2,2,50.5,7705,0,1,0.44,0,7705.25,8.9496572,10.3359516,7338.333333,0,0,1,0.952381,0,1,0,17.05,525498.05,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0.0833333,1,0,0.1181215,0.952381,0.952381,4.7619048,1
241,5,182,1.27,2,2,47,4,5,55,1,5,19972,5.11,9.21,2.73,8.16,1,0.21,-1.34,1.55,0.48,1,4400,2,2,54.3,4993,1,1,0.44,0,4993,8.5157922,9.9020866,3931.496063,0,0,1,0.7874016,0,1,0,17.05,340522.6,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0.0851064,1,0,0.0925802,0.7874016,0.7874016,0.7874016,1
242,3,195,0.52,2,2,48,4,4,55,0,1,4805,4.72,6.19,2.43,7.35,4,-0.22,-4,6.83,0.08,1,3016,1,5,54,1201,0,0,1.63,4.16,1201.25,7.091118,8.4774123,2310.096154,0,0,1,1.9230769,0,1,0,13.34,64098.7,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0.0833333,1,0,0.0091199,1.9230769,0,7.6923077,1
243,17,195,9.32,2,2,48,3,4,55,0,1,4805,4.72,6.19,2.43,7.35,27,0.2,-5,6.05,0.61,14,1200,1,5,51.7,1201,0,0,1.63,4.16,1201.25,7.091118,8.4774123,128.889485,0,0,1,1.5021459,0,1,0,13.34,64098.7,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0.0833333,1,0,0.1634565,1.5021459,0,2.8969957,1
244,5,195,2.4,2,2,48,4,4,55,0,1,7558,4.39,4.76,1.76,12.1,5,0.02,-2.91,3.52,0.07,7,2000,1,2,43.7,1890,0,0,1.63,4.16,1889.5,7.5440675,8.9303619,787.2916667,0,1,0,2.9166667,0,0,1,10.91,82457.78,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0.0833333,1,0,0.0662081,2.9166667,0,2.0833333,1
245,1,195,0.91,2,2,48,4,4,55,1,1,7601,4.9,4.35,1.67,8.42,3,0.25,-1.21,1.46,0.55,0,0,1,3,46,1900,0,0,1.63,4.16,1900.25,7.5497407,8.9360351,2088.186813,0,1,0,0,1,0,0,10.92,83002.92,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0.0833333,1,0,0.0252467,0,0,3.2967033,1
